RAYON;Famille;nom_categorie;upc;reference;gencod;Unite par carton;prix_unite;prix_final;weight;profondeur;Hauteur;Longueur;Largeur;NB carton/palette;Nb de cartons par couche;Nb de couche par palette;DLV Theorique;DLV Garantie;BF;BIO;nom;Conditionnement;marque;etat
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50344380;760124;8710447381908;5;4.6672;23.3361;10;0.023826;33;38;19;48;12;4;0;0;NAT; ;Lessive Liquide Amande douce & Fleur de Lin;Le bidon 2 litres;PERSIL;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50344390;760306;8710447381885;5;4.6672;23.3361;10;0.023826;33;38;19;48;12;4;0;0;NAT; ;Lessive Liquide Bouquet de Provence;Le bidon 2 litres;PERSIL;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50344490;702845;8001480021723;10;1.581;15.81;12;0.021489;29;39;19;60;12;5;0;0;NAT; ;Détachant avant lavage;Le flacon 1 litre;ACE DELICAT;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50344500;729103;8001090707970;4;5.0145;20.0583;6;0.020026;31;38;17;95;19;5;0;0;NAT; ;Lessive liquide Alpine;Le bidon 1,265 litres;ARIEL;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50344510;729129;8001090702289;4;5.0145;20.0583;6;0.020026;31;38;17;95;19;5;0;0;NAT; ;Lessive Liquide Sensitive;Le bidon 1,265 litres;ARIEL;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50344520;729145;8001090702227;4;5.0145;20.0583;6;0.020026;31;38;17;95;19;5;0;0;NAT; ;Lessive liquide Original;Le bison 1,265 litres;ARIEL;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50344530;729822;8001090702319;4;5.0145;20.0583;6;0.020026;31;38;17;95;19;5;0;0;NAT; ;Lessive Liquide Touche de Febreze;Le bidon 1, 265 litres;ARIEL;1
ENTRETIEN;LESSIVES;LESSIVES CAPSULES;50344600;728121;8001090709509;6;5.0461;30.2769;4.223;0.01482;13;38;30;64;8;8;0;0;NAT; ;Lessive en capsules 3 en 1 Original;La boîte 432g;ARIEL;1
ENTRETIEN;LESSIVES;LESSIVES CAPSULES;50344610;728089;8001090709264;6;5.0461;30.2769;4.223;0.01482;13;38;30;64;8;8;0;0;NAT; ;Lessive en capsules 3 en 1 Alpine;La boîte 432g;ARIEL;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50344930;588483;3700593603622;8;2.2641;18.1131;13.5;0.029406;29;39;26;45;9;5;0;0;NAT; ;Lessive liquide pour Bébé parfumé à l'abricot;Le bidon 1,5 litre;PERSAVON;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50344960;509166;8015194517199;6;5.2366;31.4201;13.2;0.03094;34;35;26;36;9;4;0;0;NAT; ;Lessive Liquide Savon de Marseille;Le bidon 2,2 litres;CHANTECLAIR;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50344970;509182;8015194517205;6;5.2366;31.4201;13.2;0.03094;34;35;26;36;9;4;0;0;NAT; ;Lessive Liquide Fraîcheur;Le bidon 2,2 litres;CHANTECLAIR;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50344980;516427;4009175944108;5;4.2156;21.0783;7.5;0.014326;29;13;38;85;17;5;0;0;NAT; ;Lessive Liquide Peaux Sensibles;Le bidon 1,5 litres;RAINETT ZERO%;1
ENTRETIEN;LESSIVES;LESSIVES CAPSULES;50345070;525808;8710447450598;3;2.8051;8.4155;1.32;0.010488;23;24;19;133;19;7;0;0;NAT; ; ; ; ;1
ENTRETIEN;LESSIVES;LESSIVES CAPSULES;50345080;525824;8710447450581;3;2.8051;8.4155;1.32;0.010488;23;24;19;133;19;7;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50345310;702662;3152210006017;12;1.7136;20.5635;0.5;0.00504;14;30;12;168;24;7;0;0;NAT; ;Lingettes DECOLOR STOP;L'étui de 12;EAU ECARLATE;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50345330;829465;3152210008103;24;2.943;70.6336;1.752;0.019635;17;35;33;42;6;7;0;0;NAT; ;25 Lingettes Décolor Stop;L'étui;EAU ECARLATE;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50345350;719948;3152210008301;12;2.9504;35.4052;5.712;0.015096;24;37;17;48;12;4;0;0;NAT; ;12 Lingettes Décolor Stop;L'étui;EAU ECARLATE;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50345360;754903;4008455446714;18;2.0873;37.5715;1.24;0.007524;18;11;38;80;10;8;0;0;NAT; ;25 lingettes Microfibre anti-décoloration;La boîte;DR. BECKMANN;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50345380;567867;3258561500164;12;0.8778;10.5344;0.54;0.009936;16;27;23;140;14;10;0;0;BF; ;Lingettes Anti-Transfert de couleurs;L'étui de 25 Lingettes;BELLE FRANCE;1
ENTRETIEN;LESSIVES;-;50345800;702605;3346029992504;12;1.4367;17.2415;4;0.014326;19;29;26;60;12;5;0;0;NAT; ;Lessive Gel Express à la main;Le tube 200ml;GENIE SANS FROTTER;1
ENTRETIEN;LAVAGES DELICATS;-;50346300;704247;3059940008178;9;1.8146;16.3321;7.863;0.02106;27;39;20;72;12;6;0;0;NAT; ;Lessive liquide laine & soie;La bouteille 750ml;WOOLITE;1
ENTRETIEN;LESSIVES;-;50346790;506345;3450601026072;12;1.0578;12.6943;1.5;0.0027;10;18;15;80;16;5;0;0;NAT; ;Lessive à la main Fraîcheur Végétale sans frotter;Le tube 250ml;L'ARBRE VERT;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50346800;701102;3450601023934;6;4.2019;25.2118;12;0.025092;34;41;18;48;12;4;0;0;NAT; ;Lessive Peaux Sensibles Hypoallergénique;Le bidon 2 Litres;L'ARBRE VERT;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50346850;701342;3450601024191;6;3.9261;23.5571;12;0.025092;34;41;18;48;12;4;0;0;NAT; ;Recharge Lessive Peaux Sensibles Hypoallergénique;La recharge 2 Litres;L'ARBRE VERT;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50346860;727842;3450601013775;6;3.9261;23.5571;12.86;0.0216;27;40;20;48;12;4;0;0;NAT; ;Lessive liquide au savon végétal;La recharge 2 litres;L'ARBRE VERT;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50346870;727925;3450601013997;6;4.2019;25.2118;13.32;0.02652;34;39;20;48;12;4;0;0;NAT; ;Lessive liquide au savon végétal;Le bidon 2 litres;L'ARBRE VERT;1
ENTRETIEN;LESSIVES;LESSIVES LIQUIDES;50346880;581207;3450601013799;6;3.9261;23.5571;12.86;0.0216;27;40;20;48;12;4;0;0;NAT; ;Lessive liquide Senteur Florale;La recharge 2 litres;L'ARBRE VERT;1
ENTRETIEN;ASSOUPLISSEURS;-;50350030;514463;4015400941019;8;1.5525;12.4206;4.4;0.008568;12;21;34;84;21;4;0;0;NAT; ;Assouplissant parfum Envolée d'Air Frais;La bouteille 550ml;LENOR;1
ENTRETIEN;ASSOUPLISSEURS;-;50350040;503342;8015194517496;4;2.1651;8.6607;12;0.022496;32;37;19;124;31;4;0;0;NAT; ;Assouplissant Jasmin Bleu;Le bidon 3 litres;CHANTECLAIR;1
ENTRETIEN;ASSOUPLISSEURS;-;50350050;706366;5411511510554;6;1.0073;6.044;12;0.0224;32;28;25;60;12;5;0;0;1P; ; ; ; ;1
ENTRETIEN;ASSOUPLISSEURS;-;50351000;732669;3258561500232;12;0.7136;8.5639;12.8;0.02511;31;30;27;60;12;5;0;0;BF; ; ; ; ;1
ENTRETIEN;ASSOUPLISSEURS;-;50351100;732685;3258561500218;12;0.7136;8.5639;12.8;0.02511;31;30;27;60;12;5;0;0;BF; ; ; ; ;1
ENTRETIEN;ASSOUPLISSEURS;-;50351130;529800;8001090760494;6;3.7567;22.5403;1.26;0.008064;21;24;16;88;22;4;0;0;NAT; ;Parfum de linge en perle Aérien;L'étui 210g;LENOR UNSTOPPABLES;1
ENTRETIEN;ASSOUPLISSEURS;-;50351140;514448;8001090040589;8;1.5525;12.4206;4.4;0.008568;12;21;34;84;21;4;0;0;NAT; ;Assouplissant parfum Envolée d'Air Frais;La bouteille 550ml;LENOR;1
ENTRETIEN;ASSOUPLISSEURS;-;50351160;769265;8718951192515;8;2.3957;19.1657;15.2;0.03848;37;26;40;36;9;4;0;0;NAT; ;Assouplissant Hypoallergénique;Le bidon 1,9 litre;SOUPLINE;1
ENTRETIEN;ASSOUPLISSEURS;-;50351170;769281;8718951192553;8;2.3957;19.1657;15.2;0.03848;37;26;40;36;9;4;0;0;NAT; ;Assouplissant à la Lavande;Le bidon 1,9 litre;SOUPLINE;1
ENTRETIEN;ASSOUPLISSEURS;-;50352230;495002;4009175119339;8;1.3525;10.8207;6;0.01235;25;26;19;54;18;3;0;0;NAT; ;Assouplissant concentré Aloé Vera;Le bidon 750ml;RAINETT;1
ENTRETIEN;ASSOUPLISSEURS;-;50352260;769489;3450601028656;8;1.842;14.7364;6.4;0.01375;25;25;22;90;15;6;0;0;NAT; ;Adoucissant concentré Souffle de Pureté;La bouteille 800ml;L'ARBRE VERT;#N/A
ENTRETIEN;ASSOUPLISSEURS;-;50352410;717827;8718951192478;8;2.3957;19.1657;15.2;0.03848;37;26;40;36;9;4;0;0;NAT; ;Assouplissant Grand air;Le bidon 1,9 litre;SOUPLINE;1
ENTRETIEN;ASSOUPLISSEURS;-;50352540;509869;8718951133983;8;3.043;24.3445;9.6;0.020832;31;24;28;65;13;5;0;0;NAT; ;Assouplissant Parfum Suprême La Passionnée;Le bidon 1,20 litre;SOUPLINE;1
ENTRETIEN;ASSOUPLISSEURS;-;50352550;509844;8718951133914;8;3.043;24.3445;9.6;0.020832;31;28;24;65;13;5;0;0;NAT; ;Assouplissant Parfum Suprême L'Audacieuse;Le bidon 1,20 litre;SOUPLINE;#N/A
ENTRETIEN;ASSOUPLISSEURS;-;50352670;717843;8718951187146;12;1.8578;22.294;6.2;0.014976;26;18;32;84;14;6;0;0;NAT; ;Assouplissant concentré lavande Eco-Format;La recharge 1,5 litre;SOUPLINE;1
ENTRETIEN;ASSOUPLISSEURS;-;50352800;705566;8718951185043;12;1.8578;22.294;7.56;0.014976;26;18;32;84;14;6;0;0;NAT; ; ; ; ;1
ENTRETIEN;ASSOUPLISSEURS;-;50352810;705541;8718951185081;12;1.8578;22.294;7.56;0.014976;26;18;32;84;14;6;0;0;NAT; ; ; ; ;1
ENTRETIEN;ASSOUPLISSEURS;-;50352930;743047;8718951019287;16;1.2831;20.5299;12.81;0.0234;20;39;30;48;8;6;0;0;NAT; ; ; ; ;1
ENTRETIEN;ASSOUPLISSEURS;-;50352940;743062;8718951019324;16;1.2831;20.5299;12.81;0.0234;20;39;30;48;8;6;0;0;NAT; ; ; ; ;1
ENTRETIEN;ASSOUPLISSEURS;-;50353310;527002;8711600694668;6;3.0978;18.5868;9;0.020184;29;29;24;60;12;5;0;0;NAT; ;Assouplissant Fleur de la Passion & Bergamote;Le bidon 1,5 litres;CAJOLINE CREATIONS;1
ENTRETIEN;ASSOUPLISSEURS;-;50353320;705780;8712561178037;8;2.3094;18.4752;10.898;0.02574;39;33;20;48;12;4;0;0;NAT; ;Assouplissant doux et pur hypoallergénique;Le bidon 2 litres;CAJOLINE;1
ENTRETIEN;ASSOUPLISSEURS;-;50353570;706085;3011610078072;8;1.7809;14.2479;2;0.0156;26;30;20;96;16;6;0;0;NAT; ;Assouplissant concentré hypoallergénique doux & pur;Le flacon 750ml;CAJOLINE;1
ENTRETIEN;ASSOUPLISSEURS;-;50353630;522862;8712561882446;6;3.3177;19.9067;5.76;0.013728;26;24;22;90;15;6;0;0;NAT; ;Assouplissant ultra concentré Tourbillon de Fraîcheur;Le bidon 960ml;CAJOLINE;1
ENTRETIEN;ASSOUPLISSEURS;-;50353640;522847;8712561882705;6;3.3177;19.9067;5.76;0.013728;26;24;22;90;15;6;0;0;NAT; ;Assouplissant ultra concentré Passion Gourmande;Le bidon 960ml;CAJOLINE;1
ENTRETIEN;ASSOUPLISSEURS;-;50357430;568220;3178040689329;5;2.1809;10.9049;9.4;0.013572;29;39;12;80;20;4;0;0;NAT; ;Adoucissant concentré Agrumes et Fleurs d'Oranger;Le bidon 1,875 litre;MINIDOU;1
ENTRETIEN;ASSOUPLISSEURS;-;50357500;706440;3178040638792;16;0.9978;15.9658;13.047;0.021489;19;39;29;24;8;3;0;0;NAT; ; ; ; ;1
ENTRETIEN;ASSOUPLISSEURS;-;50358120;705301;3258561500263;12;0.7357;8.8292;9.9;0.022464;24;36;26;60;10;6;0;0;BF; ;Assouplissant fraîcheur ultra concentré;Le bidon 750ml;BELLE FRANCE;1
ENTRETIEN;ASSOUPLISSEURS;-;50358130;705343;3258561500270;12;0.7357;8.8292;9.9;0.022464;24;36;26;60;10;6;0;0;BF; ;Assouplissant douceur ultra concentré;Le bidon 750ml;BELLE FRANCE;1
ENTRETIEN;NETTOYANT MENAGER;-;50400000;705285;3045200700005;12;1.601;19.212;7.2;0.025515;35;27;27;60;12;5;0;0;NAT; ;Le Désinfectant Multi-usages;Le pistolet 500ml;SANYTOL;1
ENTRETIEN;EAU DE JAVEL;-;50410040;706887;3258565500368;16;0.401;6.4166;16;0.01998;27;37;20;48;12;4;80;40;1P; ;Doses de javel x3;3x250ml;EP;1
ENTRETIEN;EAU DE JAVEL;-;50410150;719062;8714789934846;8;0.7084;5.6672;12;0.0234;30;20;39;60;12;5;0;0;NAT; ;Eau de javel Tradition;La bouteille 1,5 litre;LACROIX;1
ENTRETIEN;EAU DE JAVEL;-;50410160;725341;8714789935355;8;1.2915;10.3323;12;0.0234;30;20;39;60;12;5;0;0;NAT; ; ; ; ;1
ENTRETIEN;EAU DE JAVEL;-;50410400;719906;8714789542331;15;1.102;16.531;10.176;0.019964;28;31;23;30;10;3;300;120;NAT; ;Gel Javel Précise fraîcheur tonique;Le flacon 750ml;LA CROIX;1
ENTRETIEN;EAU DE JAVEL;-;50410410;567842;8718951062580;3;2.1673;6.5019;15;0.02223;30;19;39;48;12;4;0;0;NAT; ; ; ; ;1
ENTRETIEN;EAU DE JAVEL;-;50410420;504365;8718951146709;15;1.102;16.531;11.25;0.024472;38;23;28;30;10;3;0;0;NAT; ;Gel Javel Précise Salle de Bain;Le bidon 750ml;LA CROIX;1
ENTRETIEN;EAU DE JAVEL;-;50410430;504340;8714789685908;15;1.102;16.531;11.25;0.024472;38;23;28;30;10;3;0;0;NAT; ;Gel Javel Précise Cuisine;Le bidon 750ml;LA CROIX;1
ENTRETIEN;EAU DE JAVEL;-;50410500;706960;5411161111262;3;0.8831;2.6493;5;0.02204;29;40;19;48;12;4;0;0;1P; ;Eau de javel 9°;Le bidon 5 litres;WINNY;1
ENTRETIEN;EAU DE JAVEL;-;50410520;746966;3258561500317;24;0.9368;22.4835;4.488;0.011664;27;24;18;90;18;5;365;180;BF; ; ; ; ;1
ENTRETIEN;EAU DE JAVEL;-;50410530;707026;3258561500300;8;0.5884;4.7072;17;0.033408;29;48;24;35;7;5;365;180;BF; ;Bouteille d'au de javel parfum eucalyptus;2L;Belle France;1
ENTRETIEN;EAU DE JAVEL;-;50410540;708065;3258561500294;8;0.4852;3.8819;17;0.03456;30;48;24;35;7;5;365;180;BF; ;Bouteille d'eau de javel;2L;Belle France;1
ENTRETIEN;EAU DE JAVEL;-;50420550;717421;8714789673240;16;1.0947;17.5152;14.939;0.0232;20;40;29;48;8;6;0;0;NAT; ;Doses de javel eucalyptus;Le lot 3 x 250ml;LA CROIX;1
ENTRETIEN;EAU DE JAVEL;-;50420580;707083;8714789917955;16;0.7662;12.2606;0.75;0.02204;19;29;40;48;8;6;0;0;NAT; ; ; ; ;1
ENTRETIEN;EAU DE JAVEL;-;50420650;706762;3107240706048;24;1.0715;25.7171;4.488;0.011664;27;24;18;90;18;5;365;180;1P; ; ; ; ;1
ENTRETIEN;EAU DE JAVEL;-;50420760;568287;3152210228280;24;1.522;36.5294;4.632;0.012844;26;26;19;108;18;6;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50500100;707463;3045200520610;6;1.2073;7.2439;0.65;0.002352;12;14;14;352;44;8;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50500110;707489;3045200520603;6;1.2073;7.2439;0.65;0.002352;12;14;14;352;44;8;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50500120;707588;3045200520627;6;1.2073;7.2439;0.65;0.002184;12;14;13;352;44;8;0;0;NAT; ;Teinture tissu noir;Le flacon 110g;IDEAL;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50500140;707661;3045200520658;6;1.2073;7.2439;0.65;0.002184;12;13;14;352;44;8;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50511000;707109;3152210229249;12;1.9188;23.0266;2.6;0.006048;18;21;16;115;23;5;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50511300;707208;3152210225760;12;1.5294;18.3531;5.5;0.007038;18;23;17;126;21;6;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50511450;788802;4008455004037;12;0.761;9.1323;6;0.00273;14;15;13;400;10;40;0;0;NAT; ;Détacheur Graisses & Sauces;Le flacon 50ml;DR.BECKMANN;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50511460;789081;4008455004099;12;0.761;9.1323;6;0.00273;14;15;13;400;10;40;0;0;NAT; ;Détacheur Rouille & Déodorant;Le flacon 50ml;DR.BECKMANN;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50511470;790808;4008455004044;12;0.761;9.1323;6;0.00273;14;15;13;400;10;40;0;0;NAT; ;Détacheur Stylos & Encre;Le flacon 50ml;DR.BECKMANN;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50511480;790881;4008455004013;12;0.761;9.1323;6;0.00273;14;15;13;400;10;40;0;0;NAT; ;Détacheur Sang & Protéines;Le flacon 50ml;DR.BECKMANN;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50511490;790907;4008455004082;12;0.761;9.1323;6;0.00273;14;15;13;400;10;40;0;0;NAT; ;Détacheur Fruits & Boissons;Le flacon 50ml;DR.BECKMANN;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50520250;707968;3215772702404;6;1.3904;8.3429;2.7;0.0057;25;19;12;240;40;6;0;0;NAT; ;Aérosol amidon;40cl;Robin;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50541020;707521;8001090227669;8;2.643;21.1446;4.73;0.01456;26;28;20;112;16;7;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50542000;707703;3215772703401;6;1.2557;7.5345;2.7;0.0057;25;19;12;240;40;6;0;0;NAT; ;Repasse rapide fabulons;40cl;Fabulon;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50542300;742486;8001090227614;8;2.643;21.1446;4.73;0.013832;26;28;19;112;16;7;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553010;755025;3045206382007;8;2.7672;22.1382;4.28;0.000891;11;9;9;144;12;12;0;0;NAT; ;Détachant, désinfectant et blanchisseur en poudre;Le pot 450g;SANYTOL;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553070;708008;3059942033086;6;4.0851;24.5108;2.82;0.006916;13;28;19;192;16;12;0;0;NAT; ;Détachant textile Stop odeurs;Le pot 470g;VANISH OXY ACTION;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553080;707943;5011417542385;12;3.3283;39.9398;4.3;0.015;25;30;20;192;16;12;0;0;NAT; ;Détachant Oxi Action Crystal Blanc;Le pot 500g;VANISH;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553090;707984;3059942089007;12;3.3283;39.9398;4.3;0.01092;13;35;24;192;16;12;0;0;NAT; ;Détachant Oxi Action;Le pot 500g;VANISH;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553100;708040;3059942031761;6;4.1693;25.016;2.82;0.006916;13;28;19;192;16;12;0;0;NAT; ;Détachant textile Gold;Le pot 470g;VANISH OXY ACTION;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553170;708644;3059942031600;12;1.4041;16.85;5.2;0.02028;20;39;26;81;9;9;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553180;720060;4002448016755;6;2.8609;17.1658;7.1;0.01856;29;16;40;48;16;3;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553190;730440;3059942030993;12;1.7999;21.5993;5.835;0.020007;19;39;27;72;9;8;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553210;746529;3258561500171;12;0.922;11.0649;13.2;0.02418;31;30;26;48;12;4;0;0;BF; ;Détachant textile avant lavage sans javel;Le flacon 1 litre;BELLE FRANCE;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553220;760520;5410036501047;12;3.6177;43.4134;4.5;0.0132;30;40;11;63;21;3;0;0;NAT; ;Détachant Oxi Action;Le pistolet 750ml;VANISH;#N/A
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50553250;586586;3059942031280;12;2.5683;30.8201;0.78;0.0088;16;22;25;120;15;8;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50556700;708602;3045206230209;8;2.6399;21.1193;7.8;0.01242;23;27;20;96;16;6;0;0;NAT; ; ; ; ;1
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50556800;708503;3152210229256;6;1.8588;11.1533;1.7;0.00702;15;26;18;126;21;6;0;0;NAT; ; ; ; ;1
ENTRETIEN;NETTOYANT MENAGER;-;50611010;747667;3059942281661;9;2.5346;22.8119;15.7;0.020064;24;44;19;44;11;4;0;0;NAT; ; ; ; ;1
ENTRETIEN;LESSIVES;-;50611020;702381;3760216980080;8;2.0304;16.2437;4.6;0.017871;21;37;23;63;9;7;0;0;NAT; ;Bicarbonate de Soude;La boîte 500g;MAISON NET;1
ENTRETIEN;NETTOYANT MENAGER;-;50611100;710780;3107240507072;12;0.5347;6.4166;13;0.0148;20;37;20;64;8;8;365;180;1P; ; ; ; ;1
ENTRETIEN;PRODUITS FOURS & FEUX;-;50620130;720086;3107930040100;12;1.8388;22.0667;2.8;0.00748;20;22;17;192;24;8;0;0;NAT; ;Bouteille vitro clen nettoyant crème;20cl;Vitroclen;1
ENTRETIEN;PRODUITS FOURS & FEUX;-;50620150;710848;3059942101204;10;1.9578;19.5783;2.63;0.0161;23;28;25;168;24;7;0;0;NAT; ;Nettoyant vitrocéramique;Le pistolet 250ml;VITROCLEN;1
ENTRETIEN;NETTOYANT MENAGER;-;50621190;720045;3059942280688;12;1.0578;12.6943;16.3;0.041847;37;39;29;40;8;5;0;0;NAT; ;Nettoyant antibactérien multi-usages parfum citron;La bouteille 1,25 litre;ST MARC;1
ENTRETIEN;NETTOYANT MENAGER;-;50621230;710822;3107930031108;12;1.0578;12.6943;16.3;0.036192;32;39;29;40;8;5;0;0;NAT; ;Nettoyant multi-usage Fraîcheur Forêt des Landes;La bouteille 1,25 litre;ST MARC;1
ENTRETIEN;NETTOYANT MENAGER;-;50621240;522524;3059942282361;10;1.0547;10.547;4;0.0018;15;10;12;75;15;5;0;0;NAT; ;Gel concentré puissant & malin Forêt des Landes;Le flacon 400ml;ST MARC;1
ENTRETIEN;NETTOYANT MENAGER;-;50621290;711101;3059942282040;13;1.0504;13.6564;0.5;0.01035;15;30;23;160;10;16;0;0;NAT; ;Lingettes anti-bactériennes;L'étui 40 lingettes extra larges;ST MARC;1
ENTRETIEN;NETTOYANT MENAGER;-;50621300;711168;3107930038114;11;1.5894;17.4836;4;0.01836;27;40;17;45;9;5;0;0;NAT; ; ; ; ;1
ENTRETIEN;NETTOYANT MENAGER;-;50621310;711648;3178041306874;16;0.9747;15.5953;20.1;0.021489;19;39;29;24;8;3;0;0;NAT; ; ; ; ;1
ENTRETIEN;ASSOUPLISSEURS;-;50621340;715029;3178041333368;4;1.6894;6.7576;10;0.023104;32;38;19;60;12;5;0;0;NAT; ; ; ; ;1
ENTRETIEN;NETTOYANT MENAGER;-;50621360;720409;3059942280565;12;1.0578;12.6943;7.1;0.018;30;20;30;65;13;5;0;0;NAT; ;Nettoyant Anti-Bactérien Sans Javel;Le spray 500ml;ST MARC;1
ENTRETIEN;NETTOYANT MENAGER;-;50621390;727420;3346029989412;12;1.9073;22.8877;7.8;0.02356;31;40;19;72;12;6;0;0;NAT; ;Nettoyant multi-surfaces au savon noir;Le spray 650ml;CAROLIN;1
ENTRETIEN;PRODUIT METAUX-DETARTRANT;-;50621420;711689;3346025901005;12;1.9083;22.9003;7.1;0.02079;27;35;22;72;12;6;0;0;NAT; ; ; ; ;1
ENTRETIEN;NETTOYANT MENAGER;-;50621430;728568;3346029989429;12;1.9073;22.8877;7.8;0.02356;31;40;19;72;12;6;0;0;NAT; ;Nettoyant ultra dégraissant au savon de Marseille;Le spray 650ml;CAROLIN;1
ENTRETIEN;NETTOYANT MENAGER;-;50624010;711481;3258561500393;12;0.6136;7.3639;13;0.02736;30;38;24;50;10;5;0;0;BF; ;Bouteille de nettoyant ménager fraîcheur Marseille;1L;Belle France;1
ENTRETIEN;NETTOYANT MENAGER;-;50624020;711382;3258561500416;12;0.6136;7.3639;13;0.02622;30;38;23;50;10;5;0;0;BF; ;Bouteille de nettoyant multi-usages marine;1L;Belle France;1
ENTRETIEN;NETTOYANT MENAGER;-;50624040;711408;3258561500430;12;0.6136;7.3639;13;0.025346;29;38;23;50;10;5;0;0;BF; ;Bouteille de nettoyant multi-usages citron;1L;Belle France;1
ENTRETIEN;NETTOYANT MENAGER;-;50624100;715300;3760216980660;6;1.7925;10.7554;4.91;0.01035;30;23;15;125;25;5;0;0;NAT; ;Nettoyant dégraissant multi-usages Bicarbonate;Le spray 750ml;MAISON NET;1
ENTRETIEN;NETTOYANT MENAGER;-;50624130;509208;8015194517281;12;1.5589;18.7068;7.8;0.020553;31;39;17;48;12;4;0;0;NAT; ;Nettoyant Dégraissant Universel Savon de Marseille & Citron;Le spray 625ml;CHANTECLAIR;1
ENTRETIEN;NETTOYANT MENAGER;-;50624140;509224;8015194517311;12;1.6936;20.3235;7.8;0.023205;35;39;17;48;12;4;0;0;NAT; ;Nettoyant Dégraissant Anti-Calcaire;Le spray 625ml;CHANTECLAIR;1
ENTRETIEN;NETTOYANT MENAGER;-;50624150;505362;8015194517298;12;1.5589;18.7068;7.8;0.020553;31;39;17;48;12;4;0;0;NAT; ;Nettoyant Dégraissant Universel Fraicheur de Pin;Le spray 625ml;CHANTECLAIR;#N/A
ENTRETIEN;DETACHANT-ACTIVEUR-AMIDON;-;50630000;716829;3152210229188;8;3.223;25.7844;10.02;0.021164;26;22;37;75;15;5;0;0;NAT; ;Détachant avant lavage Action Complète;Le spray 750ml;K2R;1
