reference;Unite par carton;prix_unite;prix_final;weight;volume;NB carton/palette;DLV Theorique;DLV Garantie
832808;20;2.9462;58.924;1.8;0.009405;98;0;0
538645;10;1.5336;15.336;0.48;0.00798;168;0;0
830547;20;1.2662;25.324;0.5;0.0156;60;0;0
830661;20;1.0347;20.694;0.8;0.0128;84;0;0
830687;20;1.8894;37.788;4.8;0.00748;48;0;0
504381;20;4.764;95.28;1.8;0.008303;84;0;0
828400;24;0.7252;17.4048;2;0.00874;105;0;0
828483;6;0.6368;3.8208;1.65;0.00408;343;0;0
828509;6;0.6368;3.8208;1.65;0.00408;343;0;0
828525;6;1.0168;6.1008;1.7;0.004114;294;0;0
828905;12;0.7662;9.1944;0.8;0.002916;48;0;0
828921;6;2.2946;13.7676;1.762;0.004284;392;0;0
831529;6;2.2946;13.7676;1.762;0.004284;392;0;0
832584;6;2.2946;13.7676;1.762;0.004284;392;0;0
832626;6;1.5978;9.5868;1.72;0.004284;392;0;0
832741;6;1.5336;9.2016;1.942;0.004284;392;0;0
832766;6;1.5336;9.2016;1.942;0.004284;392;0;0
808204;12;1.7978;21.5736;3.22;0.007744;138;0;0
833103;6;1.6873;10.1238;3.8;0.0135;205;0;0
833186;6;1.6873;10.1238;3.8;0.0095;205;0;0
833202;6;1.6873;10.1238;3.8;0.00945;205;0;0
833228;6;1.6873;10.1238;3.8;0.008664;205;0;0
833244;6;1.5336;9.2016;1.77;0.00408;392;0;0
833301;6;2.0062;12.0372;3.9;0.009775;245;0;0
833327;6;2.0062;12.0372;3.9;0.007854;245;0;0
824847;6;1.983;11.898;3.48;0.00748;192;0;0
833343;6;1.983;11.898;3.613;0.00374;392;0;0
833384;6;2.9378;17.6268;1.762;0.00408;392;0;0
834408;6;1.3515;8.109;3.3;0.003648;196;0;0
834465;6;1.3515;8.109;3.3;0.003876;196;0;0
834507;6;2.1325;12.795;1.5;0.004104;152;0;0
829820;12;2.9199;35.0388;3.6;0.006944;170;0;0
522946;12;2.4315;29.178;0.6;0.002244;336;0;0
522920;12;2.4315;29.178;0.6;0.002244;336;0;0
833566;12;3.0441;36.5292;1.8;0.00598;133;0;0
833608;12;3.0441;36.5292;4.2;0.00598;133;0;0
833624;12;3.3041;39.6492;1.56;0.004608;175;0;0
840124;12;2.1567;25.8804;1.166;0.004455;200;0;0
840280;12;2.1567;25.8804;2.3;0.006555;128;0;0
840322;12;2.1567;25.8804;2.3;0.006118;128;0;0
509901;12;2.1567;25.8804;2.4;0.006118;128;0;0
509885;12;2.1567;25.8804;6;0.00405;200;0;0
840108;12;2.0252;24.3024;3.2;0.00644;128;0;0
528687;6;2.2167;13.3002;0.9;0.00252;300;0;0
528661;6;2.1515;12.909;0.9;0.00252;300;0;0
528646;6;2.1515;12.909;0.9;0.00252;300;0;0
840207;12;2.0252;24.3024;2.2;0.00627;128;0;0
815225;6;0.7641;4.5846;1.2;0.00315;300;0;0
840462;6;1.2715;7.629;1;0.002;120;0;0
862326;6;0.7515;4.509;1;0.002618;336;0;0
840223;12;2.0252;24.3024;3;0.005852;128;0;0
840181;6;1.2715;7.629;2.43;0.00672;120;0;0
840165;6;1.2715;7.629;2.43;0.00672;120;0;0
842401;6;0.7641;4.5846;1.2;0.0033;300;0;0
842468;12;2.0252;24.3024;1;0.004455;200;0;0
842443;6;0.7641;4.5846;1.2;0.0051;300;0;0
828467;6;0.7515;4.509;1.1;0.002816;336;0;0
842344;12;1.8567;22.2804;1.2;0.00462;200;0;0
558007;6;1.9746;11.8476;1.2;0.002772;256;0;0
558023;6;1.9746;11.8476;1.2;0.002772;256;0;0
840066;12;2.0252;24.3024;1;0.004928;200;0;0
840389;6;1.8746;11.2476;0.45;0.001144;704;0;0
535989;6;2.3346;14.0076;0.6;0.001936;480;0;0
535963;6;2.3346;14.0076;1.6;0.001936;480;0;0
535948;6;2.3346;14.0076;0.6;0.001936;480;0;0
535922;6;2.3346;14.0076;0.6;0.001936;480;0;0
532465;6;2.3357;14.0142;0.9;0.002288;385;0;0
596783;6;2.0252;12.1512;1.2;0.029568;384;0;0
841387;6;2.0252;12.1512;0.495;0.00144;384;0;0
529081;6;2.2767;13.6602;0.3;0.002618;418;0;0
841643;6;2.1251;12.7506;1.22;0.003366;384;0;0
841767;6;1.7967;10.7802;1.2;0.05;385;0;0
841783;6;1.7967;10.7802;1.12;0.0033;330;0;0
529065;6;2.5283;15.1698;0.9;0.00189;280;0;0
841981;6;2.0399;12.2394;1.5;0.003105;384;0;0
587204;6;2.0346;12.2076;0.45;0.001859;594;0;0
841288;6;2.1641;12.9846;0.5;0.0009;320;0;0
500165;6;2.3062;13.8372;0.3;0.00165;384;0;0
499962;6;2.3062;13.8372;0.6;0.001764;448;0;0
841361;6;1.5473;9.2838;2.34;0.003876;384;0;0
499947;6;2.3062;13.8372;0.6;0.001764;448;0;0
841429;12;1.7157;20.5884;2.07;0.00616;192;0;0
520643;6;2.0252;12.1512;0.6;0.001764;448;0;0
520627;6;2.0252;12.1512;0.6;0.001764;448;0;0
520601;6;2.0252;12.1512;0.6;0.001764;448;0;0
514109;6;1.6115;9.669;0.6;0.001764;448;0;0
826180;12;2.0252;24.3024;2.5;0.005852;128;0;0
840421;12;2.0252;24.3024;2.2;0.00627;128;0;0
840546;12;2.1567;25.8804;2.3;0.006555;128;0;0
840561;12;2.0252;24.3024;3;0.006555;128;0;0
841866;6;1.2715;7.629;5.1;0.007018;192;0;0
841924;6;1.2715;7.629;5.1;0.007018;192;0;0
842187;6;1.2715;7.629;1;0.00616;236;0;0
842542;12;0.4515;5.418;0.6;0.003135;448;0;0
842567;12;0.4515;5.418;0.9;0.003135;448;0;0
843706;6;2.0409;12.2454;1.6;0.0039;240;0;0
843748;6;1.9031;11.4186;0.5;0.001386;240;0;0
846980;12;1.0062;12.0744;1.2;0.003276;203;0;0
848341;12;1.0062;12.0744;1.2;0.003276;189;0;0
501007;12;1.4452;17.3424;1.8;0.004284;192;0;0
500983;12;1.8452;22.1424;0.6;0.001056;380;0;0
500967;12;1.4452;17.3424;1.8;0.004284;192;0;0
500942;12;1.8452;22.1424;0.6;0.001056;380;0;0
843607;12;1.7157;20.5884;2.1;0.00616;85;0;0
843722;12;1.8325;21.99;1;0.0027;150;0;0
844027;12;1.8831;22.5972;0.2;0.00616;192;0;0
843623;12;1.7852;21.4224;0.2;0.00616;192;0;0
833723;6;2.3841;14.3046;1.6;0.003952;496;0;0
833749;6;2.3841;14.3046;1.6;0.00448;496;0;0
596361;12;2.0252;24.3024;0.46;0.002535;376;0;0
840603;12;2.0252;24.3024;1;0.004455;200;0;0
840629;6;2.3841;14.3046;1.6;0.00448;496;0;0
840660;12;2.0252;24.3024;1;0.004455;200;0;0
840686;12;2.0252;24.3024;1;0.004455;200;0;0
843763;12;2.102;25.224;3;0.005382;216;0;0
844043;12;1.7062;20.4744;2.01;0.001728;380;0;0
843888;12;1.6873;20.2476;1;0.00312;380;0;0
843904;12;1.8325;21.99;1;0.00312;380;0;0
800441;12;2.7799;33.3588;6;0.00935;114;0;0
800607;12;2.7799;33.3588;6;0.0088;114;0;0
800664;12;2.7799;33.3588;6.2;0.00884;114;0;0
799304;12;3.1346;37.6152;4;0.036;95;0;0
799320;12;3.1346;37.6152;0.25;0.036;95;0;0
799346;12;3.1346;37.6152;5.6;0.009044;95;0;0
801704;6;0.8147;4.8882;3;0.004275;240;0;0
801746;6;0.8147;4.8882;3;0.004275;240;0;0
801761;6;0.8147;4.8882;3;0.00405;240;0;0
799106;24;1.1347;27.2328;3.8;0.03393;24;0;0
799122;24;1.1768;28.2432;2.5;0.02106;45;0;0
762047;12;0.7115;8.538;1.08;0.00324;234;0;0
842229;12;6.3334;76.0008;2.7;0.007038;168;0;0
841700;12;2.7851;33.4212;1.5;0.0039;224;0;0
841726;12;2.7851;33.4212;2;0.0039;224;0;0
801001;6;1.9662;11.7972;3.8;0.008228;192;0;0
802181;12;5.7198;68.6376;3.2;0.007168;153;0;0
798645;6;2.0767;12.4602;2;0.005544;220;0;0
841809;6;2.3346;14.0076;0.75;0.002805;192;0;0
841841;6;2.3346;14.0076;0.9;0.002288;384;0;0
807529;6;0.4631;2.7786;0.964;0.002299;693;0;0
526863;12;7.4534;89.4408;0.6;0.00462;182;0;0
808246;12;2.6483;31.7796;2.4;0.003146;150;0;0
808261;12;2.6483;31.7796;2.4;0.004752;150;0;0
808220;12;2.6483;31.7796;2.4;0.003146;150;0;0
807503;12;2.7893;33.4716;2.4;0.003146;150;0;0
807545;12;2.7893;33.4716;2.4;0.003146;150;0;0
807586;12;2.7893;33.4716;2.4;0.004752;150;0;0
808188;12;5.5377;66.4524;1.444;0.004608;220;0;0
808006;12;6.924;83.088;0.4;0.003528;144;0;0
808048;12;7.0671;84.8052;2.205;0.003234;319;0;0
823401;12;7.1913;86.2956;2.346;0.00308;261;0;0
809566;12;2.1146;25.3752;6;0.00627;182;0;0
809509;6;4.8524;29.1144;2.37;0.00264;208;0;0
585265;6;5.3945;32.367;0.5;0.000192;114;0;0
585240;6;5.3945;32.367;0.5;0.001632;494;0;0
807909;12;2.2104;26.5248;3;0.0063;168;0;0
807925;12;2.2104;26.5248;3;0.0063;96;0;0
823500;12;2.2104;26.5248;3.543;0.007;96;0;0
832923;12;2.2167;26.6004;2.4;0.0065;135;0;0
871004;12;2.2167;26.6004;2.4;0.0065;135;0;0
822585;12;2.1967;26.3604;3.56;0.006384;120;0;0
822627;12;2.1967;26.3604;3.56;0.006384;120;0;0
507046;8;2.8767;23.0136;2;0.005016;238;0;0
811869;12;2.1841;26.2092;1.7;0.00924;96;0;0
810085;6;3.6504;21.9024;3.5;0.007296;168;0;0
856120;6;0.6062;3.6372;1.71;0.00384;450;0;0
807602;6;0.7547;4.5282;1.769;0.003;392;0;0
856104;12;1.8241;21.8892;7.6;0.006615;140;0;0
856088;6;2.7325;16.395;2.2;0.009775;96;0;0
856005;6;2.7325;16.395;2.25;0.009;96;0;0
807701;12;2.7893;33.4716;2.4;0.004752;150;0;0
807446;12;2.6483;31.7796;2.4;0.004752;150;0;0
807461;12;2.6483;31.7796;2.4;0.004752;150;0;0
809608;12;2.1146;25.3752;2;0.006992;182;0;0
872325;6;3.3777;20.2662;1.34;0.0546;306;0;0
808626;6;2.9862;17.9172;1.34;0.0546;306;0;0
808667;6;2.9862;17.9172;1.336;0.003072;276;0;0
526822;12;1.0262;12.3144;3;0.006069;120;0;0
962209;12;2.083;24.996;4.8;0.01296;45;0;0
962225;12;1.6283;19.5396;4.8;0.01296;45;0;0
809822;12;1.7167;20.6004;4.8;0.01296;45;0;0
526988;12;2.8399;34.0788;6;0.01452;78;0;0
585224;6;2.4946;14.9676;2.7;0.000714;160;0;0
810747;12;1.4715;17.658;4.8;0.013;84;0;0
807065;24;2.3936;57.4464;4.8;0.013357;60;0;0
807206;5;1.4367;7.1835;0.7;0.0015;384;0;0
807164;24;2.1578;51.7872;4.8;0.013357;60;0;0
526905;24;2.0988;50.3712;4.8;0.013357;60;0;0
526806;12;2.0599;24.7188;1.8;0.005775;152;0;0
807362;12;3.0072;36.0864;6;0.00288;224;0;0
807404;12;3.0072;36.0864;6;0.00288;224;0;0
823385;12;3.243;38.916;1.8;0.0072;114;0;0
807248;24;1.2883;30.9192;3;0.00928;48;0;0
809541;12;2.1146;25.3752;1.5;0.00336;320;0;0
809525;12;2.1873;26.2476;0.5;0.00336;320;0;0
493882;12;1.5041;18.0492;0.9;0.00504;144;0;0
807024;6;1.9294;11.5764;0.6;0.006936;125;0;0
807222;6;1.9294;11.5764;0.6;0.006936;110;0;0
806869;24;1.5736;37.7664;2.4;0.0065;209;0;0
810622;12;0.5747;6.8964;1.444;0.002912;440;0;0
542241;6;1.9841;11.9046;4;0.00231;504;0;0
871525;8;2.1673;17.3384;0.1;0.0028;418;0;0
844225;12;3.6188;43.4256;5.8;0.011172;133;0;0
844324;12;3.1735;38.082;0.5;0.018;105;0;0
844282;8;5.4608;43.6864;1;0.005775;105;0;0
593764;6;0.5241;3.1446;0.93;0.002898;390;0;0
593749;6;0.5852;3.5112;0.93;0.002898;390;0;0
765040;6;1.4231;8.5386;0.156;0.000266;24;0;0
764944;6;2.4136;14.4816;0.372;0.000252;48;0;0
764886;6;2.2546;13.5276;0.174;0.000266;24;0;0
808287;12;1.9294;23.1528;1.7;0.025974;210;0;0
808162;12;1.8304;21.9648;1.5;0.001365;245;0;0
808089;6;2.2641;13.5846;1.7;0.025974;210;0;0
808824;6;1.7199;10.3194;2;0.005456;204;0;0
823468;6;1.7199;10.3194;1.118;0.00496;170;0;0
809665;12;1.8578;22.2936;2;0.004116;341;0;0
809764;12;2.1146;25.3752;3;0.006118;116;0;0
809889;8;2.1146;16.9168;0.5;0.004;68;0;0
809103;6;1.8283;10.9698;1.5;0.001365;245;0;0
808147;24;1.8304;43.9296;0.115;0.00588;140;0;0
519009;12;1.3662;16.3944;0.262;0.001666;360;0;0
519041;12;1.3662;16.3944;0.262;0.001666;360;0;0
808386;12;1.1631;13.9572;0.3;0.002304;392;0;0
764803;6;1.4589;8.7534;0.14;0.000294;24;0;0
809707;12;1.6504;19.8048;1.8;0.003808;308;0;0
809723;6;0.4747;2.8482;1.6;0.00336;684;0;0
810226;12;0.4515;5.418;1.6;0.00336;684;0;0
849000;12;0.9399;11.2788;0.682;0.008184;168;0;0
849083;6;0.8673;5.2038;0.25;0.0005;10;0;0
849026;6;0.7505;4.503;1;0.0036;370;0;0
849125;6;1.0031;6.0186;0.25;0.0005;50;0;0
849042;6;0.7305;4.383;0.598;0.007904;180;0;0
849067;6;1.6652;9.9912;1.8;0.003808;308;0;0
764720;12;0.9389;11.2668;0.156;0.000192;36;0;0
576488;12;1.8367;22.0404;6;0.00204;468;0;0
855544;6;3.7135;22.281;1.465;0.00392;324;0;0
855627;6;4.5261;27.1566;1.139;0.02673;325;0;0
855643;6;6.1819;37.0914;1.459;0.046784;282;0;0
842583;6;7.005;42.03;1.223;0.05;240;0;0
842625;6;7.005;42.03;1.459;0.046784;282;0;0
848986;6;7.005;42.03;1.453;0.046784;282;0;0
855668;6;5.9166;35.4996;1.134;0.024684;220;0;0
855684;6;7.005;42.03;1.134;0.024684;220;0;0
811885;12;2.0188;24.2256;4.32;0.008568;120;0;0
810309;12;1.5052;18.0624;4.1;0.01232;75;0;0
848523;12;0.4147;4.9764;1.5;0.017204;81;0;0
848507;28;0.8168;22.8704;1.43;0.024;50;0;0
808865;12;0.8599;10.3188;2.5;0.020976;49;0;0
770024;15;1.7052;25.578;2.154;0.033534;30;0;0
808923;28;0.8168;22.8704;1.5;0.025584;40;0;0
525725;24;1.0052;24.1248;1.536;0.03108;30;0;0
848549;18;0.9841;17.7138;1.656;0.024;56;0;0
768606;15;1.7052;25.578;2.154;0.033534;30;0;0
848069;12;0.261;3.132;2;0.011109;240;0;0
848127;12;0.422;5.064;1.15;0.01932;144;0;0
848382;12;0.342;4.104;0.75;0.01332;156;0;0
847400;30;0.8526;25.578;2.8;0.03075;36;0;0
847442;12;0.2536;3.0432;1.4;0.00754;120;0;0
847426;40;0.5652;22.608;2.6;0.01512;72;0;0
848424;18;0.2147;3.8646;1;0.003456;240;0;0
848168;24;0.2557;6.1368;1;0.00768;140;0;0
822866;21;1.062;22.302;6.51;0.038304;30;0;0
839944;24;1.1925;28.62;3.7;0.0336;30;0;0
839928;12;0.742;8.904;10;0.0336;30;0;0
856880;24;1.1925;28.62;2.34;0.0513;30;0;0
514208;15;1.0831;16.2465;4.05;0.034632;30;0;0
855288;24;0.7705;18.492;3.65;0.0384;30;0;0
766949;25;0.461;11.525;6.118;0.04669;20;0;0
581785;24;0.7252;17.4048;5.08;0.002904;25;0;0
857466;18;0.7483;13.4694;10;0.0336;30;0;0
857540;30;0.9694;29.082;20;0.0693;12;0;0
857326;21;0.4989;10.4769;6.1;0.036075;30;0;0
857425;30;1.2978;38.934;13;0.06732;12;0;0
763441;25;0.4715;11.7875;5.13;0.0522;20;0;0
514182;12;0.8357;10.0284;2.4;0.015686;60;0;0
856542;24;0.8768;21.0432;14;0.0504;20;0;0
840264;12;1.1925;14.31;2.87;0.015939;60;0;0
840306;8;2.3862;19.0896;0.965;0.021824;56;0;0
766923;10;0.5947;5.947;3.442;0.020412;45;0;0
762484;16;0.6157;9.8512;5.3;0.029172;30;0;0
762088;15;0.742;11.13;6.5;0.058464;40;0;0
762062;16;0.7052;11.2832;5.3;0.03315;30;0;0
594200;4;2.4283;9.7132;3.928;0.004928;20;0;0
493767;10;1.0241;10.241;10.68;0.0876;20;0;0
861864;9;1.3178;11.8602;10.68;0.0876;20;0;0
861880;12;0.9652;11.5824;3.2;0.010166;126;0;0
499921;12;0.9652;11.5824;3.2;0.010166;126;0;0
766907;8;0.9547;7.6376;10.55;0.08208;24;0;0
566281;16;1.0115;16.184;4.373;0.018252;18;0;0
854000;7;1.1494;8.0458;2.638;0.0368;30;0;0
854026;7;1.6252;11.3764;3.937;0.0544;18;0;0
854042;16;1.3389;21.4224;6.571;0.0944;12;0;0
854067;16;1.422;22.752;6.571;0.0944;12;0;0
854083;7;2.262;15.834;4.595;0.04884;20;0;0
853960;7;1.9157;13.4099;6.571;0.0576;18;0;0
853986;16;1.6062;25.6992;6.397;0.10384;12;0;0
862920;18;0.6578;11.8404;6.9;0.1323;12;0;0
862946;9;1.3189;11.8701;7.6;0.07696;12;0;0
862961;24;0.6168;14.8032;1.25;0.06888;12;0;0
862987;18;0.7378;13.2804;9.744;0.103664;12;0;0
978304;18;0.6684;12.0312;8.8;0.09548;12;0;0
978288;8;1.1904;9.5232;6.289;0.05976;24;0;0
862847;12;0.8178;9.8136;8.476;0.075;16;0;0
599340;8;1.8525;14.82;3.829;0.00616;20;0;0
555862;7;1.6388;11.4716;4.375;0.05214;20;0;0
499509;4;2.1409;8.5636;2.91;0.037044;30;0;0
599548;8;1.4799;11.8392;3.829;0.00616;20;0;0
825687;4;9.4786;37.9144;3.587;0.020925;44;0;0
825703;4;9.4786;37.9144;3.394;0.021025;48;0;0
853242;2;11.1038;22.2076;2.8;0.020475;49;0;0
853184;4;11.1038;44.4152;3.2;0.022747;35;0;0
853283;4;11.1038;44.4152;3.4;0.024219;42;0;0
853226;4;6.7303;26.9212;3.8;0.02277;70;0;0
850909;4;6.7303;26.9212;3.6;0.024725;70;0;0
852582;4;6.7303;26.9212;3.6;0.024725;49;0;0
852608;4;6.7303;26.9212;3.6;0.024725;49;0;0
852640;4;6.7303;26.9212;3.6;0.024725;49;0;0
854885;4;9.0197;36.0788;3;0.0308;42;0;0
854703;4;9.0197;36.0788;3;0.025875;49;0;0
854729;4;9.0197;36.0788;3;0.02375;63;0;0
854802;6;9.0197;54.1182;4;0.0378;36;0;0
854505;4;2.2115;8.846;8.6;0.0216;80;0;0
834564;5;4.9809;24.9045;7.77;0.01764;48;0;0
834622;5;4.9209;24.6045;4.75;0.01932;48;0;0
834648;5;5.203;26.015;8.11;0.028665;42;0;0
812305;4;4.2851;17.1404;5.96;0.01932;81;0;0
812362;4;4.3314;17.3256;5.93;0.018375;81;0;0
861286;4;6.7303;26.9212;3;0.02254;56;0;0
861427;4;6.7303;26.9212;3;0.02208;49;0;0
861708;4;6.7303;26.9212;3;0.01848;60;0;0
834382;6;3.8388;23.0328;2.4;0.032736;32;0;0
834481;6;3.9009;23.4054;2.5;0.034968;32;0;0
834523;6;3.8346;23.0076;2.5;0.034968;32;0;0
854166;6;11.0659;66.3954;8.568;0.008208;24;0;0
854182;6;11.0659;66.3954;9.246;0.008208;24;0;0
854208;6;3.6798;22.0788;2.94;0.003696;49;0;0
854224;6;7.1682;43.0092;5.49;0.00576;40;0;0
854240;6;11.0659;66.3954;10.07;0.008372;24;0;0
850628;12;1.602;19.224;4.84;0.011;80;0;0
593822;8;0.5905;4.724;3.1;0.008892;168;0;0
594747;7;0.6273;4.3911;2.81;0.008892;168;0;0
593848;10;0.6547;6.547;3.06;0.009072;133;0;0
854828;14;2.0367;28.5138;6;0.01386;96;0;0
826784;3;4.2188;12.6564;5.5;0.015504;160;0;0
767509;4;6.7303;26.9212;5.6;0.029808;45;0;0
826842;4;6.7303;26.9212;6;0.037044;42;0;0
826867;4;6.7303;26.9212;5.5;0.036018;54;0;0
594721;12;1.2904;15.4848;6;0.01624;96;0;0
584722;12;1.4262;17.1144;6;0.01566;96;0;0
585943;12;1.4262;17.1144;6.2;0.01392;96;0;0
858449;12;2.1599;25.9188;8.2;0.02208;56;0;0
858886;12;1.6231;19.4772;3.3;0.011934;126;0;0
550384;8;2.6325;21.06;6.14;0.013338;60;0;0
825786;10;0.921;9.21;4.84;0.011;80;0;0
858548;8;1.0294;8.2352;2.3;0.00918;245;0;0
858589;8;0.9715;7.772;2;0.0024;190;0;0
858704;12;1.262;15.144;3.4;0.0176;72;0;0
858688;12;1.262;15.144;3.4;0.0224;144;0;0
858720;12;1.6999;20.3988;3.2;0.01624;60;0;0
858928;12;1.6999;20.3988;2.5;0.009408;60;0;0
858068;12;1.7809;21.3708;0.43;0.0069;195;0;0
858126;12;1.4546;17.4552;0.43;0.0069;195;0;0
535286;6;2.5651;15.3906;1.15;0.013311;135;0;0
858167;6;2.5651;15.3906;0.754;0.009984;150;0;0
858266;6;2.3336;14.0016;0.636;0.009984;150;0;0
858340;6;2.3336;14.0016;0.636;0.009984;150;0;0
858662;12;1.5483;18.5796;0.404;0.004785;280;0;0
858746;6;2.1946;13.1676;0.206;0.003465;392;0;0
858761;12;1.5483;18.5796;0.206;0.003465;392;0;0
858787;6;2.1946;13.1676;0.206;0.003465;392;0;0
858407;6;2.142;12.852;0.206;0.003465;392;0;0
858423;6;2.2041;13.2246;0.206;0.003465;392;0;0
858464;6;2.142;12.852;0.206;0.003465;392;0;0
858803;12;1.983;23.796;0.28;0.004785;280;0;0
858829;8;1.5073;12.0584;0.63;0.0069;300;0;0
858845;12;1.8073;21.6876;0.47;0.01615;81;0;0
858365;8;2.4862;19.8896;2.784;0.00621;126;0;0
858969;12;2.1862;26.2344;0.516;0.0069;195;0;0
846766;12;1.642;19.704;1.8;0.0087;40;0;0
846824;12;2.0599;24.7188;3.5;0.010108;136;0;0
846840;12;1.5536;18.6432;1.8;0.0087;40;0;0
845982;12;1.9304;23.1648;1.608;0.01053;72;0;0
836627;8;2.6578;21.2624;1.464;0.007956;85;0;0
839423;12;2.6578;31.8936;1.428;0.00175;105;0;0
839548;8;2.6578;21.2624;1.24;0.00156;114;0;0
846923;12;1.9304;23.1648;1.244;0.01296;98;0;0
847129;12;1.1347;13.6164;1.949;0.013392;60;0;0
845727;24;2.4546;58.9104;3.5;0.013182;27;0;0
845743;24;2.4546;58.9104;2.7;0.01496;44;0;0
847046;24;2.2346;53.6304;2.33;0.006864;56;0;0
847061;24;1.8588;44.6112;1.4;0.00552;38;0;0
845768;16;2.3041;36.8656;2.746;0.0486;26;0;0
845925;16;2.3041;36.8656;2.586;0.04437;28;0;0
508689;12;1.1747;14.0964;0.612;0.00198;43;0;0
508663;12;1.1747;14.0964;0.612;0.00198;36;0;0
854760;10;1.0883;10.883;1.323;0.008228;88;0;0
854786;12;1.1778;14.1336;1.92;0.013455;80;0;0
845107;16;1.6588;26.5408;3.2;0.03717;24;0;0
845123;15;1.6925;25.3875;4.5;0.06608;16;0;0
845149;12;1.6588;19.9056;3.4;0.038114;36;0;0
845164;16;1.6925;27.08;9;0.042598;20;0;0
845180;12;1.1515;13.818;3.22;0.029203;64;0;0
845206;12;1.1073;13.2876;3.22;0.029203;64;0;0
845222;12;1.1515;13.818;1.396;0.01386;64;0;0
845248;12;1.1515;13.818;1.249;0.013566;95;0;0
845347;12;1.581;18.972;2.26;0.031395;40;0;0
845305;6;1.1957;7.1742;2.26;0.031395;40;0;0
844605;16;1.141;18.256;1.18;0.008892;95;0;0
844829;16;1.141;18.256;3.375;0.03264;36;0;0
825521;16;1.141;18.256;1.552;0.01116;42;0;0
825547;18;1.141;20.538;1.241;0.009802;96;0;0
825588;18;1.141;20.538;1.566;0.016065;60;0;0
515106;4;2.4925;9.97;0.611;0.005456;275;0;0
845503;16;1.6494;26.3904;1.7;0.016524;66;0;0
845529;16;1.6494;26.3904;2.174;0.02166;48;0;0
845545;16;1.6494;26.3904;0.912;0.00612;125;0;0
845966;12;1.6494;19.7928;1.934;0.01632;84;0;0
845388;16;1.581;25.296;3.68;0.002415;28;0;0
846501;12;1.1957;14.3484;3.68;0.002415;28;0;0
846626;8;1.8241;14.5928;0.912;0.00612;125;0;0
846642;8;1.8241;14.5928;0.872;0.006732;115;0;0
846147;20;1.1347;22.694;1.601;0.0147;96;0;0
846600;20;1.1347;22.694;1.446;0.015435;180;0;0
509786;16;0.722;11.552;1.72;0.01408;70;0;0
844803;12;0.7241;8.6892;1.75;0.01596;95;0;0
844886;16;0.7241;11.5856;1.92;0.01596;60;0;0
844969;12;0.4747;5.6964;1.54;0.02392;40;0;0
845321;12;0.6294;7.5528;3;0.0162;36;0;0
845867;24;1.101;26.424;2.8;0.02592;39;0;0
845883;10;1.4462;14.462;0.8;0.01628;60;0;0
845909;10;1.4178;14.178;6;0.022;50;0;0
846089;10;1.4462;14.462;1.4;0.02035;60;0;0
846261;10;1.4462;14.462;0.76;0.012312;60;0;0
844688;15;1.141;17.115;2;0.015552;36;0;0
845008;16;0.6105;9.768;1.5;0.015375;80;0;0
846428;18;1.141;20.538;1.749;0.007182;126;0;0
846303;12;1.141;13.692;0.82;0.008448;68;0;0
846568;12;0.5905;7.086;1.26;0.013824;90;0;0
846584;12;0.7305;8.766;1.2;0.009248;132;0;0
855080;12;0.682;8.184;1.477;0.01476;72;0;0
515122;4;1.4652;5.8608;0.472;0.004959;288;0;0
845461;6;1.3578;8.1468;1.72;0.0196;126;0;0
845487;15;1.3578;20.367;1.73;0.016576;60;0;0
515148;4;6.0713;24.2852;2;0.02442;64;0;0
515163;4;6.0713;24.2852;2;0.02664;32;0;0
854927;8;2.1894;17.5152;1;0.0126;119;0;0
854844;6;5.7419;34.4514;2.24;0.006825;24;0;0
854869;6;5.7419;34.4514;3.032;0.027216;30;0;0
855023;12;5.7419;68.9028;3.648;0.110448;8;0;0
846964;6;4.4303;26.5818;3.5;0.03328;24;0;0
847020;4;6.9334;27.7336;8.347;0.0648;16;0;0
847145;10;2.3262;23.262;3.66;0.02772;30;0;0
847160;12;2.3262;27.9144;2.38;0.019266;54;0;0
847186;12;2.3262;27.9144;3.5;0.0276;40;0;0
847202;6;4.4303;26.5818;3.91;0.0336;30;0;0
767921;12;5.7419;68.9028;3.22;0.053235;12;0;0
513986;8;2.1894;17.5152;1.137;0.015808;63;0;0
513960;4;4.7724;19.0896;6.252;0.0528;20;0;0
513903;12;1.2662;15.1944;1.682;0.011286;48;0;0
513945;4;5.6503;22.6012;2.152;0.0208;27;0;0
513929;4;5.6503;22.6012;2.152;0.0104;27;0;0
855007;12;0.9883;11.8596;2.759;0.019266;48;0;0
855064;12;1.0378;12.4536;3.254;0.02499;36;0;0
847087;10;1.7852;17.852;1.91;0.01932;60;0;0
764662;10;1.2894;12.894;1.3;0.089856;36;0;0
863928;15;1.7662;26.493;2.7;0.010692;98;360;0
863589;10;1.3031;13.031;0.21;0.002688;342;0;0
863605;10;1.3157;13.157;0.18;0.002992;450;0;0
863621;10;4.9124;49.124;1;0.008874;96;0;0
863647;10;2.8346;28.346;0.12;0.002662;385;0;0
863720;10;2.1378;21.378;0.3;0.002112;450;0;0
863746;10;1.1894;11.894;0.13;0.001936;450;0;0
863787;10;1.8978;18.978;0.22;0.002688;342;0;0
863829;10;1.7715;17.715;0.4;0.0048;132;0;0
864629;10;1.922;19.22;0.17;0.002992;360;0;0
864686;12;1.7473;20.9676;0.82;0.00696;96;0;0
